chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
awg12vb36ndo75tq,line_simple,Do poverty range increase faster in last 6 years than the first 6 years from this chart?,Treat the first 6 years as the earliest six data points and the last 6 years as the most recent six data points. Calculate the overall increase in the absolute poverty rate for the first period by subtracting its initial value from its final value. Compute the equivalent increase for the second period. Compare the two resulting values to see if the latter is greater than the former.,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2008"", ""field"": ""Absolute poverty rate""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2013"", ""field"": ""Absolute poverty rate""}, {""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2"", ""n1""], ""sentenceIndex"": 1}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n1"", ""signed"": true}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [], ""sentenceIndex"": 2}, ""target"": ""2015"", ""field"": ""Absolute poverty rate""}, {""op"": ""retrieveValue"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [], ""sentenceIndex"": 2}, ""target"": ""2020"", ""field"": ""Absolute poverty rate""}, {""op"": ""diff"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n5"", ""n4""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n5"", ""targetB"": ""ref:n4"", ""signed"": true}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n7"", ""meta"": {""nodeId"": ""n7"", ""inputs"": [""n3"", ""n6""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": ""ref:n6"", ""targetB"": ""ref:n3""}]}",0.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2008"", ""2013""], ""xKindHint"": ""ordinal""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2015"", ""2020""], ""xKindHint"": ""ordinal""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Absolute poverty rate"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}], ""ops4"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 4, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Absolute poverty rate"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n1"", ""signed"": true}], ""ops5"": [{""op"": ""compareBool"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n3"", ""n4""], ""sentenceIndex"": 5, ""view"": {""phase"": 3}, ""source"": ""recursive_step=5;taskId=o5""}, ""targetA"": ""ref:n4"", ""targetB"": ""ref:n3"", ""operator"": "">""}]}",1.0,MISMATCH,0,,,,ok,wrong,
cby91tt3tvahsmuj,line_multiple,Is the difference between the parties in 2012 bigger than the average of the differences of all years?,Compute the absolute difference between the two parties' percentages for each year. Average these yearly differences to find the overall mean. Identify the difference specifically for the year 2012. Check if the 2012 value exceeds the overall average.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Dem/Lean Dem"", ""groupB"": ""Rep/Lean Rep"", ""seriesField"": ""Party"", ""by"": ""Year"", ""field"": ""Percentage"", ""absolute"": true}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Percentage""}], ""ops3"": [{""op"": ""retrieveValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""target"": ""2012"", ""field"": ""Percentage""}], ""ops4"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3"", ""n2""], ""sentenceIndex"": 4}, ""operator"": "">"", ""targetA"": ""ref:n3"", ""targetB"": ""ref:n2""}]}",0.0,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Party"", ""field"": ""Percentage"", ""groupA"": ""Dem/Lean Dem"", ""groupB"": ""Rep/Lean Rep"", ""signed"": true, ""absolute"": true}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Percentage""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2012"", ""2012""], ""xKindHint"": ""ordinal""}], ""ops4"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 4}, ""targetA"": ""ref:n3"", ""targetB"": ""ref:n2"", ""operator"": "">""}]}",0.0,MATCH,0,,,,,ok,
1lf1h5jf9ymeid5q,bar_simple,Count the number of year that consists more than 3 million shipments increase compared to last year.,Calculate the difference in unit shipments between each year and the preceding year in the chart. Compare these year-over-year changes against the 3 million threshold. Count the instances where the increase strictly exceeds that amount.,"{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Unit shipments in millions"", ""order"": ""asc"", ""absolute"": false}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Unit shipments in millions"", ""operator"": "">"", ""value"": 3}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",2.0,"{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Unit shipments in millions"", ""order"": ""asc"", ""signed"": true}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Unit shipments in millions"", ""operator"": "">"", ""value"": 3}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Unit shipments in millions""}]}",2.0,MATCH,0,,,,,ok,
bpmaqi8nt785y4ay,bar_stacked,Count the year when American flims occupied the majority(more than 50%) of cinema admissions. Do they occupied the majority more than 3 years?,Filter the chart for the American films category. Count the years where the share of cinema admissions is strictly greater than 50 percent. Compare this count to 3 to determine if it exceeds that threshold.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""American films""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share of cinema admissions"", ""operator"": "">"", ""value"": 50}, {""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": ""ref:n3"", ""targetB"": 3}]}",0.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""American films""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share of cinema admissions"", ""operator"": "">"", ""value"": 50}, {""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""field"": ""Share of cinema admissions"", ""group"": ""American films""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n3"", ""targetB"": 3, ""operator"": "">""}]}",0.0,MATCH,0,"3 years (2013, 2015, 2016) had American films >50%; 3 is not more than 3, so the answer to ""more than 3 years?"" is No/false.",Count is 3 (2013/2015/2016); gold's 3 is right; ours and baseline both returned null/empty.,,,ok,
c3mncg8r4g6bjoon,bar_stacked,Is Germany has higher share of respondents in Gasoline or diesel compared to the average of rest of the countries?,Find the share of respondents for Gasoline or diesel (ICE) in Germany. Average the Gasoline or diesel (ICE) values across all other countries. Compare Germany's share to the resulting average.,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""Germany"", ""field"": ""Share of respondents"", ""group"": ""Gasoline or diesel (ICE)""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Country"", ""operator"": ""!="", ""value"": ""Germany"", ""group"": ""Gasoline or diesel (ICE)""}, {""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""field"": ""Share of respondents""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n3""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n3""}]}",1.0,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Country"", ""target"": ""Germany"", ""group"": ""Gasoline or diesel (ICE)""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Country"", ""exclude"": [""Germany""], ""group"": ""Gasoline or diesel (ICE)""}, {""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""field"": ""Share of respondents""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n3""], ""sentenceIndex"": 3}, ""field"": ""Share of respondents"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n3"", ""operator"": "">""}]}",1.0,MATCH,0,,,,,ok,
c1dkepdvg39l54su,bar_stacked,Do respondents from London has more preference to used car compared to the average of whole region?,"Find the ""Used car"" preference value for London. Average the ""Used car"" values across all regions in the chart. Compare the London value against the overall average to see if it is greater.","{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""London"", ""field"": ""Share of respondents"", ""group"": ""Used car""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""group"": ""Used car""}, {""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""field"": ""Share of respondents""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n3""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n3""}]}",0.0,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Share of respondents"", ""target"": ""London"", ""group"": ""Used car""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Share of respondents"", ""group"": ""Used car""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 2}, ""source"": ""recursive_step=3;taskId=o3""}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""operator"": "">""}]}",0.0,MATCH,0,"No — London Used car = 68 < average of all regions' Used car = 70.6 (777/11), so London is NOT greater (compareBool false / 0).",Gold=0 (false) matches truth (68<70.6); baseline=1 (true) is wrong; ours produced no spec.,,,ok,
1jgaguuh4rqlk7sq,bar_simple,What is the difference of the sum of sales between the first six years and the last six years?,Sum the sales volume values for the first six years listed in the chart. Calculate the total sales volume for the final six years. Subtract the second total from the first.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2008"", ""2013""]}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Sales volume in tonnes""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2014"", ""2019""]}, {""op"": ""sum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""field"": ""Sales volume in tonnes""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4"", ""signed"": true}]}",227915.0 @__diff__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""include"": [""2008"", ""2009"", ""2010"", ""2011"", ""2012"", ""2013""]}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Sales volume in tonnes""}, {""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""include"": [""2014"", ""2015"", ""2016"", ""2017"", ""2018"", ""2019""]}, {""op"": ""sum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 1}, ""field"": ""Sales volume in tonnes""}, {""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 1}, ""field"": ""Sales volume in tonnes"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4"", ""signed"": false}]}",227915.0 @__diff__,MATCH,0,,,,,ok,
2ecy6apyrdfpoqbo,bar_grouped,How many fiscal year exist where the beer is smaller than the sum of soft drink and hot dog?,Calculate the sum of the soft drink and hot dog sales prices for each fiscal year. Compare the beer sales price against this sum within the same year. Count the fiscal years where the beer value is strictly less than the combined total.,,,,,,0,6,All 6 fiscal years have beer < (soft drink + hot dog); baseline count=6 correct; ours and gold have no spec.,,,,
b4o9bh8f969q6kqa,line_simple,What is the number of years where the value is lower than the average?,Calculate the average of the index scores across all years. Compare the value for each year against this average. Count the number of years that fall below the calculated mean.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Index score on a scale from 0 to 100""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Index score on a scale from 0 to 100"", ""operator"": ""<"", ""value"": ""ref:n1""}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",4.0,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Index score on a scale from 0 to 100""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Index score on a scale from 0 to 100"", ""operator"": ""<"", ""value"": ""ref:n1""}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Index score on a scale from 0 to 100""}]}",4.0,MATCH,0,4,"Average=36.78; years below=2015,2016,2018,2019=4. Ours=4 correct; baseline=9 (counted all rows via broken diff-then-filter) incorrect; gold=4 matches.",,,ok,
ciqofa9lr4z5kz7d,line_multiple,What year shows the second lowest absolute difference between Revenue and Expenditure?,Calculate the absolute difference between the Revenue and Expenditure values for each year. Sort the resulting differences in ascending order. Select the year corresponding to the second value in the sorted list.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Revenue"", ""groupB"": ""Expenditure"", ""seriesField"": ""Type"", ""by"": ""Year"", ""field"": ""Revenue and expending in million Canadian dollars"", ""absolute"": true}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Revenue and expending in million Canadian dollars"", ""order"": ""asc""}], ""ops3"": [{""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""n"": 2, ""from"": ""left""}]}",646.0 @2007,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Type"", ""field"": ""Revenue and expending in million Canadian dollars"", ""groupA"": ""Revenue"", ""groupB"": ""Expenditure"", ""signed"": true, ""absolute"": true}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""order"": ""asc"", ""orderField"": ""Revenue-Expenditure""}], ""ops3"": [{""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""n"": 2, ""from"": ""left""}]}",646.0 @2007,MATCH,0,,,,,ok,
avwb8xstxx1lmfpk,line_simple,What is the Year that has the biggest deviation from the total average?,Calculate the average of the Consumer Price Index values across all points in the chart. Compute the absolute difference between each individual value and this overall average. Select the month and year that yields the largest difference.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Consumer Price Index (100 = 1982-1984)""}], ""ops2"": [{""op"": ""diffByValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""targetValue"": ""ref:n1"", ""field"": ""Consumer Price Index (100 = 1982-1984)"", ""signed"": false}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""which"": ""max"", ""field"": ""Consumer Price Index (100 = 1982-1984)""}]}",7.64 @May '21,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Consumer Price Index (100 = 1982-1984)""}, {""op"": ""diffByValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""targetValue"": ""ref:n1"", ""field"": ""Consumer Price Index (100 = 1982-1984)"", ""signed"": false}, {""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 1}, ""field"": ""Consumer Price Index (100 = 1982-1984)"", ""which"": ""max""}]}",7.64 @May '21,MATCH,0,,,,,ok,
bkemtvekxtnuk8bf,line_multiple,"What is the year when the ""Favorable view of US"" data and ""Confidence in Obama"" is the second nearest?","Compute the absolute difference between the ""Favorable view of US"" and ""Confidence in Obama"" values for each year. Sort the resulting gaps from smallest to largest. Select the year that corresponds to the second value in this ordered list.","{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Favorable view of US"", ""groupB"": ""Confidence in Obama"", ""seriesField"": ""Metric"", ""by"": ""Year"", ""field"": ""Percentage"", ""absolute"": true}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Percentage"", ""order"": ""asc""}], ""ops3"": [{""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""n"": 2, ""from"": ""left""}]}",7.0 @2009,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Metric"", ""field"": ""Percentage"", ""groupA"": ""Favorable view of US"", ""groupB"": ""Confidence in Obama"", ""signed"": true, ""absolute"": true}, {""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Percentage"", ""order"": ""asc""}, {""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 1}, ""n"": 2, ""from"": ""left""}]}",7.0 @2009,MATCH,0,,,,,ok,
